"startdate","enddate","status","ipaddress","progress","duration (in seconds)","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","q_recaptchascore","q1_2","q1_3","q1_4","q1_5","q1_7","q1_8","tas_1","tas_2","tas_3","tas_4","tas_5","tas_6","tas_7","tas_8","tas_9","tas_10","tas_11","tas_12","tas_13","tas_14","tas_15","tas_16","tas_17","tas_18","tas_19","tas_20","ias_1","ias_2","ias_3","ias_4","ias_5","ias_6","ias_7","ias_8","ias_9","ias_10","ias_11","ias_12","ias_13","ias_14","ias_15","ias_16","ias_17","ias_18","ias_19","ias_20","ias_21","iats_1","iats_2","iats_3","iats_4","iats_5","iats_6","iats_7","iats_8","iats_9","iats_10","iats_11","iats_12","iats_13","iats_14","iats_15","iats_16","iats_17","iats_18","iats_19","iats_20","iats_21","sass_1","sass_2","sass_3","sass_4","sass_5","sass_6","sass_7","sass_8","sass_9","sass_10","sss_8_1","sss_8_2","sss_8_3","sss_8_4","sss_8_5","sss_8_6","sss_8_7","sss_8_8","pcs_1","pcs_2","pcs_3","pcs_4","pcs_5","pcs_6","pcs_7","pcs_8","pcs_9","pcs_10","pcs_11","pcs_12","pcs_13","phq_9_1","phq_9_2","phq_9_3","phq_9_4","phq_9_5","phq_9_6","phq_9_7","phq_9_8","phq_9_9","gad_7_1","gad_7_2","gad_7_3","gad_7_4","gad_7_5","gad_7_6","gad_7_7","stai_1","stai_2","stai_3","stai_4","stai_5","stai_6","stai_7","stai_8","stai_9","stai_10","stai_11","stai_12","stai_13","stai_14","stai_15","stai_16","stai_17","stai_18","stai_19","stai_20","vviq_q_2_1_1","vviq_q_2_1_2","vviq_q_2_1_3","vviq_q_2_1_4","vviq_q2_2_1","vviq_q2_2_2","vviq_q2_2_3","vviq_q2_2_4","vviq_q2_3_1","vviq_q2_3_2","vviq_q2_3_3","vviq_q2_3_4","vviq_q2_4_1","vviq_q2_4_2","vviq_q2_4_3","vviq_q2_4_4","q93","time_used","age","gender","evenodd_score","tas","ias","iats","sass","sss8","pcs","phq9","gad7","stai","vviq","cohort","vviq_k","vviq_q"
"45581.45450231482","45581.461331018516","0.0","148.252.132.103","100.0","590.0","1.0","45581.461343020834","R_2YRD9gMmBsE7oOd",NA,NA,NA,NA,"51.4964","-0.1224","anonymous","EN","1.0","664dc1571d9e0a2e6a6c6077","1.0","1.0","1.0","1.0","19",4,3,2,2,3,4,2,3,4,4,3,2,4,2,3,2,2,3,3,2,4,5,4,5,3,4,5,5,5,5,2,5,4,3,4,5,5,3,3,4,2,2,4,2,4,2,3,4,3,2,3,4,3,2,1,4,5,2,3,2,3,4,2,4,3,4,3,4,4,5,5,2,2,3,2,4,3,2,3,2,4,3,4,2,3,4,2,3,4,3,2,4,2,3,2,2,2,1,2,3,2,2,4,3,4,3,3,4,3,2,2,4,2,1,2,2,2,1,1,2,1,3,3,2,2,3,2,3,3,4,3,4,2,5,4,5,4,4,3,4,5,3,4,3,3,NA,590,19,1,-0.948852049461616,57,85,62,36,21,40,19,24,43,60,"control","3","3"
"45581.45358796296","45581.461388888885","0.0","213.219.49.148","100.0","673.0","1.0","45581.461402719906","R_2lSdIfZ28uhDwB3",NA,NA,NA,NA,"51.5088","-0.093","anonymous","EN","1.0","61470d4fcc84e0776ed19a94","1.0","1.0","1.0","2.0","31",1,1,4,2,2,1,1,1,1,2,3,2,1,1,3,3,4,5,2,3,5,5,4,4,4,5,5,3,5,4,5,5,5,5,5,4,4,4,4,5,5,4,5,2,4,4,3,5,1,1,1,4,1,1,1,4,1,1,4,3,3,1,2,5,4,1,4,3,5,5,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,1,3,3,3,3,3,3,1,2,3,2,2,1,3,3,1,3,2,2,2,3,2,2,2,3,3,3,2,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,NA,673,31,2,-0.985029838357346,43,95,54,32,12,13,15,19,46,77,"control","4","4"
"45581.45438657407","45581.46194444445","0.0","80.2.24.235","100.0","652.0","1.0","45581.461955625","R_2aWZGtgfokKUzZk",NA,NA,NA,NA,"53.8258","-1.5205","anonymous","EN","1.0","66be7c2b8e62080ff8341d96","1.0","1.0","1.0","2.0","38",4,5,2,5,2,4,4,4,5,2,1,5,5,2,2,5,5,5,2,2,5,4,4,4,5,4,4,5,5,5,5,4,4,2,4,4,5,2,4,4,2,2,3,1,4,5,3,5,2,2,1,5,2,3,1,1,2,2,2,4,2,2,1,4,4,5,3,2,5,4,2,2,1,1,1,3,2,2,2,1,4,2,3,3,3,4,4,4,4,3,5,4,5,1,1,1,2,1,1,1,1,1,3,1,3,1,1,3,1,3,2,2,1,1,2,3,3,4,2,1,3,2,2,1,2,4,2,2,1,4,4,5,3,4,4,4,3,5,4,4,4,3,5,4,3,NA,652,38,2,-0.95960591124544,71,85,54,32,13,48,10,13,43,63,"control","3","4"
"45581.45364583333","45581.46194444445","0.0","82.18.50.63","100.0","717.0","1.0","45581.461955694445","R_2mI8ujTHAqvIKqK",NA,NA,NA,NA,"54.9001","-1.4211","anonymous","EN","1.0","62b8cd151b5fd0f9be7d1f11","1.0","1.0","1.0","1.0","32",4,5,2,4,3,4,3,2,4,3,1,1,4,4,1,4,5,5,3,2,4,5,3,2,4,5,4,2,3,3,4,5,3,3,4,1,4,2,3,4,4,2,3,1,2,4,4,3,2,3,3,4,5,3,3,2,1,2,1,5,3,3,1,4,2,1,3,3,4,5,4,3,2,1,1,4,3,1,1,1,5,2,5,3,3,5,1,5,4,4,4,2,5,4,4,1,3,3,4,3,1,2,5,5,5,5,1,4,5,3,4,1,3,3,3,3,4,4,4,3,4,4,2,3,3,4,4,3,3,4,5,5,2,4,2,3,4,4,4,3,4,3,3,4,4,NA,717,32,1,-0.894767110117058,64,72,59,30,14,48,25,30,65,58,"control","3","3"
"45581.45361111111","45581.46224537037","0.0","82.14.18.114","100.0","745.0","1.0","45581.462250613426","R_8aWe1qqaHMzWmPM",NA,NA,NA,NA,"55.6195","-4.6621","anonymous","EN","1.0","5dd05d80b2204f1487f7812c","1.0","1.0","1.0","1.0","40",2,1,1,2,3,2,1,4,1,4,5,1,1,4,1,5,2,5,3,2,4,2,4,5,5,1,4,2,4,5,5,5,4,4,5,1,5,1,3,2,2,2,1,1,4,4,1,2,2,4,3,4,3,1,1,1,4,2,1,1,2,1,1,4,4,2,4,4,5,2,4,3,1,1,1,1,1,1,1,4,4,1,4,3,4,4,3,5,2,4,5,4,5,2,2,3,1,1,2,1,1,1,1,1,3,1,1,1,1,2,1,3,3,2,2,2,1,2,2,2,2,3,3,2,2,2,1,2,2,4,5,3,3,3,3,4,4,4,4,2,5,4,5,4,4,"CQGKCGKU",745,40,1,-0.906463578567877,50,73,45,33,11,48,14,9,41,61,"control","3","3"
"45581.454097222224","45581.46225694445","0.0","188.29.95.8","100.0","704.0","1.0","45581.462263125","R_2xKMlTXCzPO3N3I",NA,NA,NA,NA,"51.3537","0.5287","anonymous","EN","1.0","5e2872fffcdb020467d12799","1.0","1.0","1.0","1.0","78",2,3,1,2,2,2,1,4,1,5,3,2,3,1,1,5,4,4,5,2,4,5,5,5,5,5,4,4,3,2,5,5,3,1,2,1,5,1,5,2,2,1,2,1,2,5,4,3,4,1,2,4,5,2,1,1,5,3,1,4,1,2,1,3,2,2,1,1,5,2,1,4,2,1,1,2,1,2,3,3,2,1,1,1,2,2,1,3,4,3,4,4,2,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,4,1,2,1,1,1,1,2,2,3,4,5,4,5,5,3,2,1,5,4,4,5,5,"CQGKCGKU",704,78,1,-0.937949447436593,53,74,54,22,15,30,11,9,30,59,"control","3","3"
"45581.45353009259","45581.462476851855","0.0","90.255.245.241","100.0","772.0","1.0","45581.46248929398","R_2NfsEtwnbxwxvHR",NA,NA,NA,NA,"52.0675","-0.7569","anonymous","EN","1.0","575d08ef85d90500061ef59b","1.0","1.0","1.0","2.0","67",1,1,1,2,2,1,1,3,1,2,5,1,1,1,2,4,3,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,5,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,4,1,1,2,1,1,1,4,4,3,4,4,2,2,2,3,2,3,3,4,3,3,2,NA,772,67,2,-0.977900998554552,41,100,24,18,10,16,9,7,28,48,"control","2","2"
"45581.45379629629","45581.462685185186","0.0","86.182.128.23","100.0","767.0","1.0","45581.46269940972","R_25Rcq8l7iA7qkSa",NA,NA,NA,NA,"50.5193","-4.0569","anonymous","EN","1.0","6701c50d2f0cd115904608ab","1.0","1.0","1.0","1.0","40",3,4,4,3,2,4,3,3,3,3,2,4,4,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,3,4,1,1,4,2,2,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,1,2,1,3,2,1,2,3,3,3,3,1,4,4,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,3,2,2,3,2,3,3,3,3,4,4,3,4,3,4,4,3,3,4,4,4,"CQGKCGKU",767,40,1,-0.934702674947217,63,62,42,30,16,28,17,21,47,56,"control","3","3"
"45581.453518518516","45581.46271990741","0.0","88.97.192.71","100.0","795.0","1.0","45581.46273427083","R_2K1HKvVSzY0nSKz",NA,NA,NA,NA,"54.5869","-1.4165","anonymous","EN","1.0","62d59b380be0866cf039e0ee","1.0","1.0","1.0","1.0","42",2,3,1,2,3,2,2,3,2,2,4,1,1,1,4,3,2,3,3,2,4,4,4,5,5,5,4,4,5,4,4,4,3,3,4,2,5,3,4,3,3,2,4,2,4,3,3,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,2,3,2,3,2,2,4,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,2,1,1,2,1,2,2,2,1,2,1,1,2,1,3,3,2,3,3,3,2,2,4,3,3,3,3,2,2,2,"CQGKCGKU",795,42,1,-0.980555746678051,46,82,43,23,10,13,11,7,33,43,"control","2","2"
"45581.453784722224","45581.46275462963","0.0","78.149.115.248","100.0","774.0","1.0","45581.462765474535","R_8atv6pUBUcDipKF",NA,NA,NA,NA,"51.3488","-0.0321","anonymous","EN","1.0","5ee64d0bf796cb3b252a8c99","1.0","1.0","1.0","2.0","59",2,1,2,2,4,1,2,1,3,1,4,2,2,2,5,4,1,2,4,2,2,4,2,2,3,2,1,2,2,1,2,5,2,4,4,4,4,3,4,3,3,2,2,2,1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,3,1,1,2,5,2,2,4,2,3,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,3,1,1,3,3,1,1,2,1,4,2,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,4,3,1,2,4,4,3,4,4,5,4,4,3,4,4,4,"CQGKCGKU",774,59,2,-0.891925575746926,47,59,31,26,10,19,12,13,30,57,"control","3","3"
"45581.45355324074","45581.4628125","0.0","86.26.13.121","100.0","800.0","1.0","45581.4628237037","R_2EMth3RBICg2fxo",NA,NA,NA,NA,"53.3933","-2.1336","anonymous","EN","1.0","6310c063bd0cce86b0289d20","1.0","1.0","1.0","1.0","27",2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,4,4,3,2,2,3,5,4,5,5,5,4,5,4,4,4,2,2,3,5,2,5,1,2,4,4,1,4,1,2,4,2,4,5,5,4,5,4,2,2,5,4,4,1,4,4,4,1,2,4,2,4,4,5,4,3,4,2,1,2,3,4,1,1,2,4,1,2,1,2,3,1,3,2,2,2,1,1,3,2,3,2,1,2,2,1,1,3,3,1,3,1,1,1,2,2,3,3,2,2,2,3,3,2,1,2,2,2,2,2,3,2,2,2,3,2,3,4,3,2,4,4,4,3,3,4,3,4,3,4,NA,800,27,1,-0.928337276327674,39,78,71,33,16,25,17,13,44,53,"control","3","3"
"45581.453668981485","45581.463217592594","0.0","31.205.133.88","100.0","825.0","1.0","45581.46323920139","R_2gYKfX3JHCEx32h",NA,NA,NA,NA,"53.3858","-1.4616","anonymous","EN","1.0","668428a50c0739b712c33d17","1.0","1.0","1.0","2.0","19",2,4,2,5,2,1,2,3,4,2,2,5,2,2,1,3,5,3,4,1,5,4,5,4,4,4,4,3,4,5,5,5,4,4,5,2,4,2,5,4,4,2,4,1,4,3,2,2,1,2,2,4,1,2,2,4,4,2,2,4,2,5,1,5,3,4,2,1,4,2,1,2,5,2,2,3,1,3,1,1,2,1,2,2,1,3,1,1,1,3,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,3,3,1,2,2,4,2,2,2,2,1,3,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,NA,825,19,2,-0.963358212345873,55,86,55,25,18,23,13,11,36,22,"control","1","1"
"45581.45350694445","45581.46335648148","0.0","94.13.187.197","100.0","850.0","1.0","45581.463369537036","R_2f2R6v5Ze8IiSB4",NA,NA,NA,NA,"55.8557","-4.2104","anonymous","EN","1.0","5b5f23420085cb0001872849","1.0","1.0","1.0","2.0","29",4,4,3,4,1,4,4,1,4,2,4,2,3,2,3,2,5,3,2,4,5,4,5,4,4,3,4,2,5,4,4,4,3,4,4,2,5,2,2,3,3,2,2,2,1,5,2,4,1,4,4,4,3,1,1,2,4,4,4,5,3,4,2,5,4,4,3,4,4,3,4,5,2,2,3,4,4,1,3,5,3,2,3,3,3,4,2,4,4,4,3,3,4,3,4,3,2,2,3,2,1,1,5,5,5,4,3,3,3,3,4,1,4,4,3,3,4,4,3,1,4,3,1,4,4,3,4,3,2,4,4,3,4,3,3,3,3,4,4,3,4,3,3,3,3,NA,850,29,2,-0.744394537867065,61,76,62,38,24,42,21,28,62,54,"control","3","3"
"45581.45439814815","45581.463368055556","0.0","82.6.199.71","100.0","774.0","1.0","45581.46337813658","R_2X5wQ4XsKrN9M0w",NA,NA,NA,NA,"51.24","-0.0973","anonymous","EN","1.0","664d13e7bd941e750966cb72","1.0","1.0","1.0","2.0","48",1,1,1,2,3,2,3,3,2,3,3,3,1,1,2,2,4,4,4,2,3,4,4,4,5,5,4,4,5,5,5,4,5,4,5,2,3,1,3,4,3,1,3,1,3,1,1,3,1,1,2,2,1,2,2,3,1,1,1,2,1,3,2,3,3,4,3,2,3,3,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,1,1,2,1,2,1,2,1,2,2,3,1,2,1,1,2,1,5,5,4,5,4,4,3,4,5,3,4,4,4,4,4,3,NA,774,48,2,-0.972076700834775,47,82,36,26,12,13,10,9,32,65,"control","4","4"
"45581.45348379629","45581.4633912037","0.0","86.20.168.96","100.0","855.0","1.0","45581.463399594904","R_2wLTJDf6NlPygrS",NA,NA,NA,NA,"51.6013","-0.2636","anonymous","EN","1.0","66e94b70cbccd55b54324055","1.0","1.0","1.0","1.0","33",4,4,1,4,1,4,2,4,3,2,2,3,3,5,1,3,5,2,3,1,2,4,4,2,5,5,5,4,4,4,2,3,3,3,2,2,5,1,4,3,4,1,3,1,3,2,2,4,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,5,3,3,2,3,1,1,2,1,1,1,3,1,1,1,1,2,2,2,3,3,4,4,4,2,2,1,1,2,1,1,3,1,1,3,1,1,1,3,4,1,2,2,2,3,2,2,2,2,3,3,1,3,3,2,2,3,2,3,2,1,4,3,3,4,4,4,4,5,4,3,2,2,3,3,3,4,"66e94b70cbccd55b54324055",855,33,1,-0.954307850403652,57,71,33,23,13,30,13,14,45,55,"control","3","3"
"45581.454189814816","45581.46346064815","0.0","86.13.0.80","100.0","800.0","1.0","45581.46347267361","R_8hxNh5hwuXGCt8m",NA,NA,NA,NA,"54.5579","-1.328","anonymous","EN","1.0","5c80e889a1d4b900114f2be3","1.0","1.0","1.0","1.0","55",2,4,5,4,2,3,4,2,3,2,2,2,5,3,1,1,4,4,3,2,4,5,4,5,5,5,4,5,5,5,4,4,5,3,4,2,5,2,4,3,3,2,1,2,2,5,3,2,1,2,2,1,2,3,3,4,4,4,5,4,2,4,1,4,5,2,3,2,5,4,5,1,1,1,2,4,3,2,2,2,4,1,2,2,1,3,3,4,5,4,4,3,5,2,3,3,4,1,3,2,1,1,5,5,5,4,5,5,4,3,4,2,3,2,3,3,1,4,3,1,3,3,3,3,3,4,4,2,3,3,2,2,2,4,5,5,4,4,5,5,5,4,3,4,2,NA,800,55,1,-0.880892822733139,58,86,58,32,17,41,20,33,57,59,"control","3","3"
"45581.45359953704","45581.46349537037","0.0","90.244.160.106","100.0","855.0","1.0","45581.46350952546","R_8EEO6fQ7cc4mu16",NA,NA,NA,NA,"52.3311","-2.7161","anonymous","EN","1.0","59ff8226ab721b0001ef6e61","1.0","1.0","1.0","1.0","45",1,2,1,2,4,1,1,4,1,5,5,2,1,1,3,4,2,4,4,4,5,5,5,5,5,5,2,2,2,4,5,5,4,5,4,2,5,1,4,2,2,1,4,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,1,3,1,4,3,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,1,2,1,1,2,2,3,2,2,1,2,1,1,4,4,4,3,3,4,2,3,5,4,4,4,5,4,5,4,NA,855,45,1,-0.944603314405787,52,79,28,25,8,28,9,7,34,62,"control","3","4"
"45581.45363425926","45581.46349537037","0.0","82.132.227.238","100.0","852.0","1.0","45581.46351041667","R_21oG0wemLbUytHq",NA,NA,NA,NA,"51.5197","-0.014","anonymous","EN","1.0","6101bc771381fd918bc58af8","1.0","1.0","1.0","2.0","32",2,2,2,2,1,4,4,1,4,2,4,2,3,2,2,5,2,4,2,5,5,2,4,2,5,3,4,2,4,4,5,4,4,4,5,1,4,1,2,2,3,2,5,2,3,5,2,2,2,2,2,5,2,2,2,4,4,4,2,4,2,2,4,5,5,3,4,1,5,5,3,3,4,4,3,5,2,5,3,5,5,2,2,3,1,2,1,3,4,3,3,2,4,4,4,4,4,4,4,4,2,1,5,5,5,5,5,5,3,3,3,2,4,2,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,2,3,3,4,4,3,3,4,3,4,3,NA,852,32,2,-0.588604403249229,55,70,60,38,31,35,31,33,61,53,"control","3","3"
"45581.45377314815","45581.46349537037","0.0","90.208.46.27","100.0","840.0","1.0","45581.4635115162","R_8fehoBFbKdGm6Bw",NA,NA,NA,NA,"51.8002","-3.9593","anonymous","EN","1.0","66774233add67a4a8e71398e","1.0","1.0","1.0","1.0","52",4,5,5,4,3,5,4,2,5,2,2,3,5,2,2,3,4,5,2,3,4,2,4,2,4,4,2,4,4,2,2,4,2,2,4,2,4,2,4,2,2,4,2,4,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,4,3,5,5,3,1,1,3,1,4,4,5,1,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,4,4,4,4,3,3,4,4,1,3,3,3,3,1,5,3,3,2,2,2,2,4,3,3,2,3,2,2,3,1,2,3,3,2,2,3,4,4,4,4,2,2,3,3,3,2,3,3,3,3,4,3,"CQGKCGKU",840,52,1,-0.482953077961292,70,62,50,31,24,31,31,21,49,50,"control","2","2"
"45581.456828703704","45581.46351851852","0.0","151.225.90.217","100.0","578.0","1.0","45581.46352922454","R_2dZaoFD0j698Crv",NA,NA,NA,NA,"51.0013","-0.4778","anonymous","EN","1.0","5f778d553167a12eae0e1c00","1.0","1.0","1.0","2.0","32",3,3,4,3,1,3,2,4,2,2,3,4,2,3,4,2,3,5,3,2,3,3,4,3,2,3,4,2,2,2,3,2,3,2,4,2,3,3,4,4,3,3,3,3,2,3,1,1,2,2,2,1,1,1,2,2,2,3,3,2,2,2,3,3,2,3,3,3,2,3,4,3,2,1,1,1,1,1,1,1,3,3,5,2,2,1,2,1,2,2,1,2,2,3,4,4,2,2,4,4,2,4,5,5,3,3,3,3,3,2,2,4,4,2,1,2,3,3,1,2,2,1,3,2,1,2,2,3,2,2,2,4,3,3,3,1,2,3,2,1,4,3,3,1,1,NA,578,32,2,-0.939774288088157,58,61,43,29,9,28,29,25,44,38,"control","2","1"
"45581.4540625","45581.463530092595","0.0","81.98.92.234","100.0","818.0","1.0","45581.46354625","R_8QMQsK4ofDp4lOF",NA,NA,NA,NA,"51.5893","-2.9931","anonymous","EN","1.0","6697c424a4294edb51a3b960","1.0","1.0","1.0","2.0","30",4,4,1,4,2,4,2,2,2,2,4,2,2,2,5,2,1,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,4,2,4,4,4,3,1,2,2,4,4,2,1,4,2,1,1,1,4,4,1,5,4,5,5,5,5,5,2,1,2,3,2,2,4,3,2,4,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,4,4,1,4,4,5,4,4,4,1,5,5,5,5,5,5,NA,818,30,2,-0.940613924870944,55,81,55,38,22,18,19,21,57,65,"control","4","4"
"45581.45391203704","45581.46357638889","0.0","62.56.100.221","100.0","835.0","1.0","45581.46359195602","R_2LnhHqOEbp235O1",NA,NA,NA,NA,"51.4674","-0.3556","anonymous","EN","1.0","66e6effae90f3e563b3bc8e6","1.0","1.0","1.0","2.0","33",2,3,1,3,1,3,1,2,1,2,4,1,1,4,4,1,1,5,2,2,4,2,4,1,5,5,4,4,5,3,4,2,3,3,4,2,5,2,2,2,2,1,2,1,4,1,1,4,1,1,2,2,1,1,1,2,1,1,1,4,3,1,3,5,3,3,5,4,5,2,2,5,2,4,1,5,3,1,1,2,2,1,1,3,1,3,1,3,3,3,1,1,3,1,1,1,4,3,1,1,1,1,4,4,4,4,1,4,5,3,3,3,2,2,3,3,3,4,2,3,2,2,1,2,2,4,2,4,2,4,4,3,5,5,5,5,5,5,5,4,5,4,5,5,5,NA,835,33,2,-0.80010493175699,44,68,36,37,19,26,14,26,52,74,"control","4","4"
"45581.453414351854","45581.46363425926","0.0","77.100.13.14","100.0","882.0","1.0","45581.463647094904","R_2JdSUeKTrM3aMgp",NA,NA,NA,NA,"51.6263","-0.0981","anonymous","EN","1.0","5fd8ea198512a801831f6b85","1.0","1.0","1.0","1.0","39",2,3,3,2,3,1,1,1,2,1,5,1,2,1,3,3,1,5,1,1,3,5,3,5,5,4,5,4,5,3,4,5,4,3,2,2,5,1,5,2,3,2,4,1,3,4,4,5,1,2,3,3,5,4,3,2,3,5,2,4,1,4,1,2,3,2,4,3,4,4,3,3,3,1,2,4,2,3,3,2,3,2,3,4,3,5,1,5,3,3,4,2,4,2,3,3,3,2,4,2,1,1,4,3,4,3,1,3,5,3,3,2,4,3,4,4,3,2,3,2,3,4,2,3,4,3,3,4,2,4,4,3,4,5,4,5,5,5,4,5,5,5,5,5,5,NA,882,39,1,-0.912731659773041,42,78,65,29,20,42,21,23,61,73,"control","4","4"
"45581.45395833333","45581.463900462964","0.0","90.205.234.53","100.0","858.0","1.0","45581.4639090625","R_2z4P4HmFdkd7WEx",NA,NA,NA,NA,"51.6211","-3.3704","anonymous","EN","1.0","666d9282db54ef7e18d65072","1.0","1.0","1.0","2.0","68",4,2,3,5,5,1,1,4,2,1,5,1,1,1,5,4,5,1,2,1,4,5,4,5,2,4,5,5,5,3,5,5,3,5,5,2,5,1,1,1,1,2,2,2,5,5,2,4,1,1,2,5,1,1,1,4,5,5,1,1,2,1,1,5,5,5,4,5,5,2,1,1,5,1,2,5,3,5,5,5,5,5,5,5,5,5,2,5,4,2,5,5,2,3,3,4,4,3,4,2,1,3,3,4,4,3,1,1,3,3,2,1,3,2,1,3,1,4,3,1,4,4,2,1,2,4,1,3,3,3,2,4,5,5,5,5,5,2,3,1,4,5,5,5,5,"666d9282db54ef7e18d65072",858,68,2,-0.955365420374321,54,76,53,34,31,55,27,19,48,64,"control","3","4"
"45581.45438657407","45581.464050925926","0.0","2.24.176.254","100.0","835.0","1.0","45581.46406553241","R_2GjJHEPELJQbW2y",NA,NA,NA,NA,"51.3738","0.4913","anonymous","EN","1.0","66fd4b51cb041accd82a7740","1.0","1.0","1.0","1.0","65",1,1,1,3,4,2,4,3,3,2,3,3,3,2,3,1,2,5,3,2,2,5,4,4,5,5,4,4,4,4,4,5,5,3,5,2,4,3,4,4,3,2,2,2,2,2,2,1,1,1,2,1,3,3,3,2,2,2,1,3,2,1,3,4,4,3,3,2,5,5,5,5,2,1,1,2,1,1,2,3,1,2,1,2,2,3,3,3,2,3,2,3,3,2,2,2,3,3,1,1,1,1,3,1,3,1,1,3,1,2,2,2,3,2,2,2,1,1,2,2,2,2,3,2,2,3,3,2,2,4,4,3,1,4,3,3,3,2,1,1,1,3,4,3,4,"CQGKCGKU",835,65,1,-0.968691927115669,51,83,40,39,13,30,16,13,42,44,"control","2","2"
"45581.45695601852","45581.464050925926","0.0","31.120.202.23","100.0","613.0","1.0","45581.464065844906","R_8AZeeuRS4J8qkdb",NA,NA,NA,NA,"51.5428","-0.1978","anonymous","EN","1.0","653fed546a45118a32fe378e","1.0","1.0","1.0","2.0","44",1,1,1,1,2,1,1,4,2,2,4,1,1,1,2,1,1,5,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,2,1,4,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,4,3,1,1,3,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,3,1,2,2,1,1,2,3,1,2,2,1,2,1,5,5,5,5,4,3,3,3,3,2,2,2,5,5,5,5,NA,613,44,2,-0.951854481700601,35,78,34,24,9,14,11,7,35,62,"control","3","4"
"45581.4543287037","45581.464108796295","0.0","77.97.216.196","100.0","845.0","1.0","45581.464120358796","R_2CIoumjNEZlRgbc",NA,NA,NA,NA,"55.9552","-3.2","anonymous","EN","1.0","66cf346c8d197fa5b7fe6207","1.0","1.0","1.0","1.0","52",2,4,1,3,1,4,2,4,3,3,4,2,2,1,2,1,5,2,5,5,1,1,1,4,4,4,4,3,4,2,4,4,4,2,4,5,5,4,4,3,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,1,1,4,3,2,1,1,1,1,4,1,1,1,2,3,2,2,2,2,3,1,4,4,4,5,4,2,2,3,1,4,2,4,4,1,4,5,4,3,1,1,3,4,4,3,1,3,4,3,4,4,2,4,2,3,4,1,4,4,2,1,4,1,4,3,3,3,5,5,5,5,4,4,4,3,4,2,4,3,NA,845,52,1,-0.882871739970627,56,71,44,22,12,38,25,21,58,61,"control","3","3"
